GPIO_W91,0,32,PWORD,GPIO port word pin register,,rw
GPIO_W92,0,32,PWORD,GPIO port word pin register,,rw
GPIO_W93,0,32,PWORD,GPIO port word pin register,,rw
GPIO_W94,0,32,PWORD,GPIO port word pin register,,rw
GPIO_W95,0,32,PWORD,GPIO port word pin register,,rw
GPIO_W96,0,32,PWORD,GPIO port word pin register,,rw
GPIO_W97,0,32,PWORD,GPIO port word pin register,,rw
GPIO_W98,0,32,PWORD,GPIO port word pin register,,rw
GPIO_W99,0,32,PWORD,GPIO port word pin register,,rw
GPIO_W100,0,32,PWORD,GPIO port word pin register,,rw
GPIO_W101,0,32,PWORD,GPIO port word pin register,,rw
GPIO_W102,0,32,PWORD,GPIO port word pin register,,rw
GPIO_W103,0,32,PWORD,GPIO port word pin register,,rw
GPIO_W104,0,32,PWORD,GPIO port word pin register,,rw
GPIO_W105,0,32,PWORD,GPIO port word pin register,,rw
GPIO_W106,0,32,PWORD,GPIO port word pin register,,rw
GPIO_W107,0,32,PWORD,GPIO port word pin register,,rw
GPIO_W108,0,32,PWORD,GPIO port word pin register,,rw
GPIO_W109,0,32,PWORD,GPIO port word pin register,,rw
GPIO_W110,0,32,PWORD,GPIO port word pin register,,rw
GPIO_W111,0,32,PWORD,GPIO port word pin register,,rw
GPIO_W112,0,32,PWORD,GPIO port word pin register,,rw
GPIO_W113,0,32,PWORD,GPIO port word pin register,,rw
GPIO_W114,0,32,PWORD,GPIO port word pin register,,rw
GPIO_W115,0,32,PWORD,GPIO port word pin register,,rw
GPIO_W116,0,32,PWORD,GPIO port word pin register,,rw
GPIO_W117,0,32,PWORD,GPIO port word pin register,,rw
GPIO_W118,0,32,PWORD,GPIO port word pin register,,rw
GPIO_W119,0,32,PWORD,GPIO port word pin register,,rw
GPIO_W120,0,32,PWORD,GPIO port word pin register,,rw
GPIO_W121,0,32,PWORD,GPIO port word pin register,,rw
GPIO_W122,0,32,PWORD,GPIO port word pin register,,rw
GPIO_W123,0,32,PWORD,GPIO port word pin register,,rw
GPIO_W124,0,32,PWORD,GPIO port word pin register,,rw
GPIO_W125,0,32,PWORD,GPIO port word pin register,,rw
GPIO_W126,0,32,PWORD,GPIO port word pin register,,rw
GPIO_W127,0,32,PWORD,GPIO port word pin register,,rw
GPIO_W128,0,32,PWORD,GPIO port word pin register,,rw
GPIO_W129,0,32,PWORD,GPIO port word pin register,,rw
GPIO_W130,0,32,PWORD,GPIO port word pin register,,rw
GPIO_W131,0,32,PWORD,GPIO port word pin register,,rw
GPIO_W132,0,32,PWORD,GPIO port word pin register,,rw
GPIO_W133,0,32,PWORD,GPIO port word pin register,,rw
GPIO_W134,0,32,PWORD,GPIO port word pin register,,rw
GPIO_W135,0,32,PWORD,GPIO port word pin register,,rw
GPIO_W136,0,32,PWORD,GPIO port word pin register,,rw
GPIO_W137,0,32,PWORD,GPIO port word pin register,,rw
GPIO_W138,0,32,PWORD,GPIO port word pin register,,rw
GPIO_W139,0,32,PWORD,GPIO port word pin register,,rw
GPIO_W140,0,32,PWORD,GPIO port word pin register,,rw
GPIO_W141,0,32,PWORD,GPIO port word pin register,,rw
GPIO_W142,0,32,PWORD,GPIO port word pin register,,rw
GPIO_W143,0,32,PWORD,GPIO port word pin register,,rw
GPIO_W144,0,32,PWORD,GPIO port word pin register,,rw
GPIO_W145,0,32,PWORD,GPIO port word pin register,,rw
GPIO_W146,0,32,PWORD,GPIO port word pin register,,rw
GPIO_W147,0,32,PWORD,GPIO port word pin register,,rw
GPIO_W148,0,32,PWORD,GPIO port word pin register,,rw
GPIO_W149,0,32,PWORD,GPIO port word pin register,,rw
GPIO_W150,0,32,PWORD,GPIO port word pin register,,rw
GPIO_W151,0,32,PWORD,GPIO port word pin register,,rw
GPIO_W152,0,32,PWORD,GPIO port word pin register,,rw
GPIO_W153,0,32,PWORD,GPIO port word pin register,,rw
GPIO_W154,0,32,PWORD,GPIO port word pin register,,rw
GPIO_W155,0,32,PWORD,GPIO port word pin register,,rw
GPIO_W156,0,32,PWORD,GPIO port word pin register,,rw
GPIO_W157,0,32,PWORD,GPIO port word pin register,,rw
GPIO_W158,0,32,PWORD,GPIO port word pin register,,rw
GPIO_W159,0,32,PWORD,GPIO port word pin register,,rw
GPIO_W160,0,32,PWORD,GPIO port word pin register,,rw
GPIO_W161,0,32,PWORD,GPIO port word pin register,,rw
GPIO_W162,0,32,PWORD,GPIO port word pin register,,rw
GPIO_W163,0,32,PWORD,GPIO port word pin register,,rw
GPIO_W164,0,32,PWORD,GPIO port word pin register,,rw
GPIO_W165,0,32,PWORD,GPIO port word pin register,,rw
GPIO_W166,0,32,PWORD,GPIO port word pin register,,rw
GPIO_W167,0,32,PWORD,GPIO port word pin register,,rw
GPIO_W168,0,32,PWORD,GPIO port word pin register,,rw
GPIO_W169,0,32,PWORD,GPIO port word pin register,,rw
GPIO_W170,0,32,PWORD,GPIO port word pin register,,rw
GPIO_W171,0,32,PWORD,GPIO port word pin register,,rw
GPIO_W172,0,32,PWORD,GPIO port word pin register,,rw
GPIO_W173,0,32,PWORD,GPIO port word pin register,,rw
GPIO_W174,0,32,PWORD,GPIO port word pin register,,rw
GPIO_W175,0,32,PWORD,GPIO port word pin register,,rw
GPIO_W176,0,32,PWORD,GPIO port word pin register,,rw
GPIO_W177,0,32,PWORD,GPIO port word pin register,,rw
GPIO_W178,0,32,PWORD,GPIO port word pin register,,rw
GPIO_W179,0,32,PWORD,GPIO port word pin register,,rw
GPIO_W180,0,32,PWORD,GPIO port word pin register,,rw
GPIO_W181,0,32,PWORD,GPIO port word pin register,,rw
GPIO_W182,0,32,PWORD,GPIO port word pin register,,rw
GPIO_W183,0,32,PWORD,GPIO port word pin register,,rw
GPIO_W184,0,32,PWORD,GPIO port word pin register,,rw
GPIO_W185,0,32,PWORD,GPIO port word pin register,,rw
GPIO_W186,0,32,PWORD,GPIO port word pin register,,rw
GPIO_W187,0,32,PWORD,GPIO port word pin register,,rw
GPIO_W188,0,32,PWORD,GPIO port word pin register,,rw
GPIO_W189,0,32,PWORD,GPIO port word pin register,,rw
GPIO_W190,0,32,PWORD,GPIO port word pin register,,rw
GPIO_W191,0,32,PWORD,GPIO port word pin register,,rw
GPIO_W192,0,32,PWORD,GPIO port word pin register,,rw
GPIO_W193,0,32,PWORD,GPIO port word pin register,,rw
GPIO_W194,0,32,PWORD,GPIO port word pin register,,rw
GPIO_W195,0,32,PWORD,GPIO port word pin register,,rw
GPIO_W196,0,32,PWORD,GPIO port word pin register,,rw
GPIO_W197,0,32,PWORD,GPIO port word pin register,,rw
GPIO_W198,0,32,PWORD,GPIO port word pin register,,rw
GPIO_W199,0,32,PWORD,GPIO port word pin register,,rw
GPIO_W200,0,32,PWORD,GPIO port word pin register,,rw
GPIO_W201,0,32,PWORD,GPIO port word pin register,,rw
GPIO_W202,0,32,PWORD,GPIO port word pin register,,rw
GPIO_W203,0,32,PWORD,GPIO port word pin register,,rw
GPIO_W204,0,32,PWORD,GPIO port word pin register,,rw
GPIO_W205,0,32,PWORD,GPIO port word pin register,,rw
GPIO_W206,0,32,PWORD,GPIO port word pin register,,rw
GPIO_W207,0,32,PWORD,GPIO port word pin register,,rw
GPIO_W208,0,32,PWORD,GPIO port word pin register,,rw
GPIO_W209,0,32,PWORD,GPIO port word pin register,,rw
GPIO_W210,0,32,PWORD,GPIO port word pin register,,rw
GPIO_W211,0,32,PWORD,GPIO port word pin register,,rw
GPIO_W212,0,32,PWORD,GPIO port word pin register,,rw
GPIO_W213,0,32,PWORD,GPIO port word pin register,,rw
GPIO_W214,0,32,PWORD,GPIO port word pin register,,rw
GPIO_W215,0,32,PWORD,GPIO port word pin register,,rw
GPIO_W216,0,32,PWORD,GPIO port word pin register,,rw
GPIO_W217,0,32,PWORD,GPIO port word pin register,,rw
GPIO_W218,0,32,PWORD,GPIO port word pin register,,rw
GPIO_W219,0,32,PWORD,GPIO port word pin register,,rw
GPIO_W220,0,32,PWORD,GPIO port word pin register,,rw
GPIO_W221,0,32,PWORD,GPIO port word pin register,,rw
GPIO_W222,0,32,PWORD,GPIO port word pin register,,rw
GPIO_W223,0,32,PWORD,GPIO port word pin register,,rw
GPIO_W224,0,32,PWORD,GPIO port word pin register,,rw
GPIO_W225,0,32,PWORD,GPIO port word pin register,,rw
GPIO_W226,0,32,PWORD,GPIO port word pin register,,rw
GPIO_W227,0,32,PWORD,GPIO port word pin register,,rw
GPIO_W228,0,32,PWORD,GPIO port word pin register,,rw
GPIO_W229,0,32,PWORD,GPIO port word pin register,,rw
GPIO_W230,0,32,PWORD,GPIO port word pin register,,rw
GPIO_W231,0,32,PWORD,GPIO port word pin register,,rw
GPIO_W232,0,32,PWORD,GPIO port word pin register,,rw
GPIO_W233,0,32,PWORD,GPIO port word pin register,,rw
GPIO_W234,0,32,PWORD,GPIO port word pin register,,rw
GPIO_W235,0,32,PWORD,GPIO port word pin register,,rw
GPIO_W236,0,32,PWORD,GPIO port word pin register,,rw
GPIO_W237,0,32,PWORD,GPIO port word pin register,,rw
GPIO_W238,0,32,PWORD,GPIO port word pin register,,rw
GPIO_W239,0,32,PWORD,GPIO port word pin register,,rw
GPIO_W240,0,32,PWORD,GPIO port word pin register,,rw
GPIO_W241,0,32,PWORD,GPIO port word pin register,,rw
GPIO_W242,0,32,PWORD,GPIO port word pin register,,rw
GPIO_W243,0,32,PWORD,GPIO port word pin register,,rw
GPIO_W244,0,32,PWORD,GPIO port word pin register,,rw
GPIO_W245,0,32,PWORD,GPIO port word pin register,,rw
GPIO_W246,0,32,PWORD,GPIO port word pin register,,rw
GPIO_W247,0,32,PWORD,GPIO port word pin register,,rw
GPIO_W248,0,32,PWORD,GPIO port word pin register,,rw
GPIO_W249,0,32,PWORD,GPIO port word pin register,,rw
GPIO_W250,0,32,PWORD,GPIO port word pin register,,rw
GPIO_W251,0,32,PWORD,GPIO port word pin register,,rw
GPIO_W252,0,32,PWORD,GPIO port word pin register,,rw
GPIO_W253,0,32,PWORD,GPIO port word pin register,,rw
GPIO_W254,0,32,PWORD,GPIO port word pin register,,rw
GPIO_W255,0,32,PWORD,GPIO port word pin register,,rw
GPIO0_DIR,0,32,DIR,Selects pin direction for GPIO0,0,rw
GPIO1_DIR,0,32,DIR,Selects pin direction for GPIO1,0,rw
GPIO2_DIR,0,32,DIR,Selects pin direction for GPIO2,0,rw
GPIO3_DIR,0,32,DIR,Selects pin direction for GPIO3,0,rw
GPIO4_DIR,0,32,DIR,Selects pin direction for GPIO4,0,rw
GPIO5_DIR,0,32,DIR,Selects pin direction for GPIO5,0,rw
GPIO6_DIR,0,32,DIR,Selects pin direction for GPIO6,0,rw
GPIO7_DIR,0,32,DIR,Selects pin direction for GPIO7,0,rw
GPIO0_MASK,0,32,MASK,Controls which pins are active in the MPORT register,0,rw
GPIO1_MASK,0,32,MASK,Controls which pins are active in the MPORT register,0,rw
GPIO2_MASK,0,32,MASK,Controls which pins are active in the MPORT register,0,rw
GPIO3_MASK,0,32,MASK,Controls which pins are active in the MPORT register,0,rw
GPIO4_MASK,0,32,MASK,Controls which pins are active in the MPORT register,0,rw
GPIO5_MASK,0,32,MASK,Controls which pins are active in the MPORT register,0,rw
GPIO6_MASK,0,32,MASK,Controls which pins are active in the MPORT register,0,rw
GPIO7_MASK,0,32,MASK,Controls which pins are active in the MPORT register,0,rw
GPIO0_PIN,0,32,PORT,Reads pin states or loads output bits,,rw
GPIO1_PIN,0,32,PORT,Reads pin states or loads output bits,,rw
GPIO2_PIN,0,32,PORT,Reads pin states or loads output bits,,rw
GPIO3_PIN,0,32,PORT,Reads pin states or loads output bits,,rw
GPIO4_PIN,0,32,PORT,Reads pin states or loads output bits,,rw
GPIO5_PIN,0,32,PORT,Reads pin states or loads output bits,,rw
GPIO6_PIN,0,32,PORT,Reads pin states or loads output bits,,rw
GPIO7_PIN,0,32,PORT,Reads pin states or loads output bits,,rw
GPIO0_MPIN,0,32,MPORT,Masked port register,,rw
GPIO1_MPIN,0,32,MPORT,Masked port register,,rw
GPIO2_MPIN,0,32,MPORT,Masked port register,,rw
GPIO3_MPIN,0,32,MPORT,Masked port register,,rw
GPIO4_MPIN,0,32,MPORT,Masked port register,,rw
GPIO5_MPIN,0,32,MPORT,Masked port register,,rw
GPIO6_MPIN,0,32,MPORT,Masked port register,,rw
GPIO7_MPIN,0,32,MPORT,Masked port register,,rw
GPIO0_SET,0,32,SET,Read or set output bits,0,rw
GPIO1_SET,0,32,SET,Read or set output bits,0,rw
GPIO2_SET,0,32,SET,Read or set output bits,0,rw
GPIO3_SET,0,32,SET,Read or set output bits,0,rw
GPIO4_SET,0,32,SET,Read or set output bits,0,rw
GPIO5_SET,0,32,SET,Read or set output bits,0,rw
GPIO6_SET,0,32,SET,Read or set output bits,0,rw
GPIO7_SET,0,32,SET,Read or set output bits,0,rw
GPIO0_CLR,0,32,CLR,Clear output bits,,w
GPIO1_CLR,0,32,CLR,Clear output bits,,w
GPIO2_CLR,0,32,CLR,Clear output bits,,w
GPIO3_CLR,0,32,CLR,Clear output bits,,w
GPIO4_CLR,0,32,CLR,Clear output bits,,w
GPIO5_CLR,0,32,CLR,Clear output bits,,w
GPIO6_CLR,0,32,CLR,Clear output bits,,w
GPIO7_CLR,0,32,CLR,Clear output bits,,w
GPIO0_NOT,0,32,NOT,Toggle output bits,,w
GPIO1_NOT,0,32,NOT,Toggle output bits,,w
GPIO2_NOT,0,32,NOT,Toggle output bits,,w
GPIO3_NOT,0,32,NOT,Toggle output bits,,w
GPIO4_NOT,0,32,NOT,Toggle output bits,,w
GPIO5_NOT,0,32,NOT,Toggle output bits,,w
GPIO6_NOT,0,32,NOT,Toggle output bits,,w
GPIO7_NOT,0,32,NOT,Toggle output bits,,w
